Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::reshape,,,1.353,2.23,0,0,0,0
aten::view,,,0.877,0.877,0,0,0,0
aten::reshape,,,0.505,0.863,0,0,0,0
aten::view,,,0.358,0.358,0,0,0,0
aten::reshape,,,0.585,0.955,0,0,0,0
aten::view,,,0.37,0.37,0,0,0,0
aten::reshape,,,5.085,8.227,0,0,0,0
aten::_reshape_alias,,,2.404,3.142,0,0,0,0
aten::view,,,0.738,0.738,0,0,0,0
vllm::unified_attention_with_output,,,226.443,1147.855,0,50.2615,0,0
P12/A/0016/attention,,,366.798,921.412,0,50.2615,0,0
aten::slice,,,2.143,4.531,0,0,0,0
aten::as_strided,,,2.388,2.388,0,0,0,0
aten::slice,,,0.371,0.931,0,0,0,0
aten::as_strided,,,0.56,0.56,0,0,0,0
aten::slice,,,2.63,3.465,0,0,0,0
aten::as_strided,,,0.835,0.835,0,0,0,0
P12/A/0017/cache_write,,,105.34,162.26,0,11.8,0,0
atb::_npu_reshape_and_cache,,,32.504,56.92,0,11.8,0,0
aten::contiguous,,,1.423,21.94,0,2.62,0,0
aten::clone,,,2.004,20.517,0,2.62,0,0
empty_tensor,,,5.03,5.03,0,0,0,0
aten::copy_,,,7.511,13.483,0,2.62,0,0
aclnnInplaceCopy,,,5.972,5.972,2.62,2.62,0,0
ReshapeCacheOperation,,,2.476,2.476,9.18,9.18,0,0
P12/A/0018/fia,,,224.95,367.586,0,38.4615,0,0
aten::slice,,,1.365,2.97,0,0,0,0
aten::as_strided,,,1.605,1.605,0,0,0,0
aten::slice,,,0.471,0.957,0,0,0,0
aten::as_strided,,,0.486,0.486,0,0,0,0
aten::slice,,,1.003,1.565,0,0,0,0
aten::as_strided,,,0.562,0.562,0,0,0,0
npu::npu_fused_infer_attention_score,,,106.446,118.318,0,37.4415,0,0
empty_tensor,,,4.399,4.399,0,0,0,0
empty_tensor,,,1.573,1.573,0,0,0,0
empty_tensor,,,0.855,0.855,0,0,0,0
empty_tensor,,,0.803,0.803,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,4.242,4.242,37.4415,37.4415,0,0
aten::view,,,1.806,1.806,0,0,0,0
aten::slice,,,0.66,1.467,0,0,0,0
aten::as_strided,,,0.807,0.807,0,0,0,0
aten::copy_,,,14.828,15.553,0,1.02,0,0
aclnnInplaceCopy,,,0.725,0.725,1.02,1.02,0,0
aten::slice,,,0.794,1.68,0,0,0,0
aten::as_strided,,,0.886,0.886,0,0,0,0
aten::copy_,,,11.093,14.161,0,0,0,0
aclnnInplaceCopy,,,3.068,3.068,0,0,0,0
P12/A/0019/acl_dispatch,,,424.638,1092.42,0,129.765,0,63.7825
npu_fx_compiler inference,,,219.092,667.782,0,129.765,0,63.7825
aten::reshape,,,2.481,4.587,0,0,0,0
aten::view,,,2.106,2.106,0,0,0,0
vllm::unquantized_gemm,,,8.724,39.442,0,8.0005,0,8.0005
aten::linear,,,2.582,30.718,0,8.0005,0,8.0005
aten::t,,,2.828,5.838,0,0,0,0
aten::transpose,,,1.411,3.01,0,0,0,0
aten::as_strided,,,1.599,1.599,0,0,0,0
aten::matmul,,,11.268,22.298,0,8.0005,0,8.0005
empty_tensor,,,7.417,7.417,0,0,0,0
aclnnMatmul,,,3.613,3.613,8.0005,8.0005,8.0005,8.0005
vllm::maybe_chunk_residual,,,5.945,5.945,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,27.808,41.32,0,18.0405,0,0
aten::empty,,,1.212,4.612,0,0,0,0
empty_tensor,,,3.4,3.4,0,0,0,0
aten::empty,,,0.229,1.492,0,0,0,0
empty_tensor,,,1.263,1.263,0,0,0,0
aten::empty,,,0.343,1.747,0,0,0,0
empty_tensor,,,1.404,1.404,0,0,0,0
aten::empty,,,0.372,3.113,0,0,0,0
empty_tensor,,,2.741,2.741,0,0,0,0
aclnnAddRmsNormBias,,,2.548,2.548,18.0405,18.0405,0,0
vllm::unquantized_gemm,,,4.133,15.433,0,23.641,0,23.641
aten::linear,,,0.894,11.3,0,23.641,0,23.641
aten::t,,,1.054,2.509,0,0,0,0
aten::transpose,,,0.606,1.455,0,0,0,0
aten::as_strided,,,0.849,0.849,0,0,0,0
aten::matmul,,,3.949,7.897,0,23.641,0,23.641
empty_tensor,,,1.47,1.47,0,0,0,0
aclnnMatmul,,,2.478,2.478,23.641,23.641,23.641,23.641
npu::npu_swiglu,,,16.456,28.241,0,16.461,0,0
empty_tensor,,,1.271,1.271,0,0,0,0
aclnnSwiGlu,,,10.514,10.514,16.461,16.461,0,0
vllm::unquantized_gemm,,,3.719,12.202,0,22.1805,0,22.1805
aten::linear,,,0.594,8.483,0,22.1805,0,22.1805
aten::t,,,0.72,1.881,0,0,0,0
aten::transpose,,,0.493,1.161,0,0,0,0
aten::as_strided,,,0.668,0.668,0,0,0,0
aten::matmul,,,2.497,6.008,0,22.1805,0,22.1805
empty_tensor,,,1.231,1.231,0,0,0,0
aclnnMatmul,,,2.28,2.28,22.1805,22.1805,22.1805,22.1805
vllm::maybe_chunk_residual,,,4.093,4.093,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,7.591,16.135,0,13.4005,0,0
aten::empty,,,0.468,2.027,0,0,0,0
empty_tensor,,,1.559,1.559,0,0,0,0
aten::empty,,,0.714,1.498,0,0,0,0
empty_tensor,,,0.784,0.784,0,0,0,0
aten::empty,,,0.263,1.043,0,0,0,0
empty_tensor,,,0.78,0.78,0,0,0,0
aten::empty,,,0.295,1.854,0,0,0,0
empty_tensor,,,1.559,1.559,0,0,0,0
aclnnAddRmsNormBias,,,2.122,2.122,13.4005,13.4005,0,0
vllm::unquantized_gemm,,,4.437,17.222,0,11.0205,0,9.9605
aten::linear,,,1.167,12.785,0,11.0205,0,9.9605
aten::t,,,0.637,1.723,0,0,0,0
aten::transpose,,,0.392,1.086,0,0,0,0
aten::as_strided,,,0.694,0.694,0,0,0,0
aten::addmm,,,6.388,9.895,0,11.0205,0,9.9605
empty_tensor,,,1.36,1.36,0,0,0,0
aclnnAddmm,,,2.147,2.147,11.0205,11.0205,9.9605,9.9605
aten::split_with_sizes,,,2.939,5.732,0,0,0,0
aten::as_strided,,,0.876,0.876,0,0,0,0
aten::as_strided,,,0.368,0.368,0,0,0,0
aten::as_strided,,,1.549,1.549,0,0,0,0
vllm::npu_rotary_embedding,,,219.358,246.119,0,17.0205,0,0
aten::view,,,1.413,1.413,0,0,0,0
aten::view,,,0.374,0.374,0,0,0,0
aten::contiguous,,,0.984,10.077,0,2.7405,0,0
aten::clone,,,1.504,9.093,0,2.7405,0,0
empty_tensor,,,1.459,1.459,0,0,0,0
aten::copy_,,,3.735,6.13,0,2.7405,0,0
aclnnInplaceCopy,,,2.395,2.395,2.7405,2.7405,0,0
aten::contiguous,,,0.49,7.485,0,2.68,0,0
aten::clone,,,0.808,6.995,0,2.68,0,0
empty_tensor,,,1.162,1.162,0,0,0,0
aten::copy_,,,1.719,5.025,0,2.68,0,0
aclnnInplaceCopy,,,3.306,3.306,2.68,2.68,0,0
_triton_rope,,,5.28,5.28,11.6,11.6,0,0
aten::view,,,1.532,1.532,0,0,0,0
aten::view,,,0.6,0.6,0,0,0,0
aten::empty,,,1.569,4.153,0,0,0,0
empty_tensor,,,2.584,2.584,0,0,0,0
aten::reshape,,,0.83,1.433,0,0,0,0
aten::view,,,0.603,0.603,0,0,0,0
aten::reshape,,,0.58,1.069,0,0,0,0
aten::view,,,0.489,0.489,0,0,0,0
aten::reshape,,,0.543,0.888,0,0,0,0
aten::view,,,0.345,0.345,0,0,0,0
aten::reshape,,,3.346,4.676,0,0,0,0
aten::_reshape_alias,,,0.763,1.33,0,0,0,0
aten::view,,,0.567,0.567,0,0,0,0
vllm::unified_attention_with_output,,,151.912,1040.094,0,45.7415,0,0
P12/A/0020/attention,,,374.527,888.182,0,45.7415,0,0
aten::slice,,,1.978,4.167,0,0,0,0
