Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
empty_tensor,,,2.861,2.861,0,0,0,0
empty_tensor,,,1.314,1.314,0,0,0,0
empty_tensor,,,0.877,0.877,0,0,0,0
empty_tensor,,,0.604,0.604,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.57,3.57,31.701,31.701,0,0
aten::view,,,1.246,1.246,0,0,0,0
aten::slice,,,0.856,1.59,0,0,0,0
aten::as_strided,,,0.734,0.734,0,0,0,0
aten::copy_,,,11.065,13.573,0,1.02,0,0
aclnnInplaceCopy,,,2.508,2.508,1.02,1.02,0,0
aten::slice,,,0.589,1.28,0,0,0,0
aten::as_strided,,,0.691,0.691,0,0,0,0
aten::copy_,,,9.038,11.647,0,0,0,0
aclnnInplaceCopy,,,2.609,2.609,0,0,0,0
aten::view,,,1.102,1.102,0,0,0,0
vllm::unquantized_gemm,,,8.169,28.65,0,7.28,0,7.28
aten::linear,,,2.651,20.481,0,7.28,0,7.28
aten::t,,,2.603,5.212,0,0,0,0
aten::transpose,,,1.28,2.609,0,0,0,0
aten::as_strided,,,1.329,1.329,0,0,0,0
aten::matmul,,,7.964,12.618,0,7.28,0,7.28
empty_tensor,,,2.485,2.485,0,0,0,0
aclnnMatmul,,,2.169,2.169,7.28,7.28,7.28,7.28
vllm::maybe_chunk_residual,,,5.988,5.988,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,21.445,32.534,0,14.8005,0,0
aten::empty,,,0.965,2.998,0,0,0,0
empty_tensor,,,2.033,2.033,0,0,0,0
aten::empty,,,0.231,1.49,0,0,0,0
empty_tensor,,,1.259,1.259,0,0,0,0
aten::empty,,,0.597,1.399,0,0,0,0
empty_tensor,,,0.802,0.802,0,0,0,0
aten::empty,,,0.351,2.147,0,0,0,0
empty_tensor,,,1.796,1.796,0,0,0,0
aclnnAddRmsNormBias,,,3.055,3.055,14.8005,14.8005,0,0
vllm::unquantized_gemm,,,3.918,14.155,0,23.801,0,23.801
aten::linear,,,0.824,10.237,0,23.801,0,23.801
aten::t,,,0.846,2.5,0,0,0,0
aten::transpose,,,0.534,1.654,0,0,0,0
aten::as_strided,,,1.12,1.12,0,0,0,0
aten::matmul,,,3.027,6.913,0,23.801,0,23.801
empty_tensor,,,1.386,1.386,0,0,0,0
aclnnMatmul,,,2.5,2.5,23.801,23.801,23.801,23.801
npu::npu_swiglu,,,13.984,24.852,0,16.861,0,0
empty_tensor,,,1.414,1.414,0,0,0,0
aclnnSwiGlu,,,9.454,9.454,16.861,16.861,0,0
vllm::unquantized_gemm,,,3.618,12.201,0,21.921,0,21.921
aten::linear,,,0.625,8.583,0,21.921,0,21.921
aten::t,,,0.668,1.685,0,0,0,0
aten::transpose,,,0.472,1.017,0,0,0,0
aten::as_strided,,,0.545,0.545,0,0,0,0
aten::matmul,,,2.438,6.273,0,21.921,0,21.921
empty_tensor,,,1.415,1.415,0,0,0,0
aclnnMatmul,,,2.42,2.42,21.921,21.921,21.921,21.921
vllm::maybe_chunk_residual,,,4.155,4.155,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,9.249,17.431,0,12.42,0,0
aten::empty,,,0.356,1.741,0,0,0,0
empty_tensor,,,1.385,1.385,0,0,0,0
aten::empty,,,0.208,1.526,0,0,0,0
empty_tensor,,,1.318,1.318,0,0,0,0
aten::empty,,,0.224,0.98,0,0,0,0
empty_tensor,,,0.756,0.756,0,0,0,0
aten::empty,,,0.344,1.786,0,0,0,0
empty_tensor,,,1.442,1.442,0,0,0,0
aclnnAddRmsNormBias,,,2.149,2.149,12.42,12.42,0,0
vllm::unquantized_gemm,,,4.321,17.644,0,10.08,0,8.88
aten::linear,,,1.285,13.323,0,10.08,0,8.88
aten::t,,,1.234,2.175,0,0,0,0
aten::transpose,,,0.42,0.941,0,0,0,0
aten::as_strided,,,0.521,0.521,0,0,0,0
aten::addmm,,,6.033,9.863,0,10.08,0,8.88
empty_tensor,,,1.241,1.241,0,0,0,0
aclnnAddmm,,,2.589,2.589,10.08,10.08,8.88,8.88
aten::split_with_sizes,,,1.564,3.064,0,0,0,0
aten::as_strided,,,0.648,0.648,0,0,0,0
aten::as_strided,,,0.375,0.375,0,0,0,0
aten::as_strided,,,0.477,0.477,0,0,0,0
vllm::npu_rotary_embedding,,,221.677,240.999,0,17.541,0,0
aten::view,,,0.965,0.965,0,0,0,0
aten::view,,,0.547,0.547,0,0,0,0
aten::contiguous,,,0.946,8.827,0,2.6005,0,0
aten::clone,,,1.215,7.881,0,2.6005,0,0
empty_tensor,,,1.369,1.369,0,0,0,0
aten::copy_,,,2.758,5.297,0,2.6005,0,0
aclnnInplaceCopy,,,2.539,2.539,2.6005,2.6005,0,0
aten::contiguous,,,0.337,3.809,0,2.54,0,0
aten::clone,,,0.394,3.472,0,2.54,0,0
empty_tensor,,,0.97,0.97,0,0,0,0
aten::copy_,,,1.432,2.108,0,2.54,0,0
aclnnInplaceCopy,,,0.676,0.676,2.54,2.54,0,0
_triton_rope,,,3.126,3.126,12.4005,12.4005,0,0
aten::view,,,1.465,1.465,0,0,0,0
aten::view,,,0.583,0.583,0,0,0,0
aten::empty,,,0.515,2.013,0,0,0,0
empty_tensor,,,1.498,1.498,0,0,0,0
aten::view,,,0.631,0.631,0,0,0,0
aten::view,,,0.473,0.473,0,0,0,0
aten::view,,,0.586,0.586,0,0,0,0
aten::view,,,0.844,0.844,0,0,0,0
vllm::unified_attention_with_output,,,119.94,248.769,0,45.021499999999996,0,0
aten::slice,,,1.02,1.711,0,0,0,0
aten::as_strided,,,0.691,0.691,0,0,0,0
aten::slice,,,0.48,0.933,0,0,0,0
aten::as_strided,,,0.453,0.453,0,0,0,0
aten::slice,,,4.043,4.644,0,0,0,0
aten::as_strided,,,0.601,0.601,0,0,0,0
atb::_npu_reshape_and_cache,,,19.25,34.331,0,12.68,0,0
aten::contiguous,,,0.647,13.343,0,2.52,0,0
aten::clone,,,0.994,12.696,0,2.52,0,0
empty_tensor,,,1.711,1.711,0,0,0,0
aten::copy_,,,2.515,9.991,0,2.52,0,0
aclnnInplaceCopy,,,7.476,7.476,2.52,2.52,0,0
ReshapeCacheOperation,,,1.738,1.738,10.16,10.16,0,0
aten::slice,,,0.445,0.976,0,0,0,0
aten::as_strided,,,0.531,0.531,0,0,0,0
aten::slice,,,0.34,0.606,0,0,0,0
aten::as_strided,,,0.266,0.266,0,0,0,0
aten::slice,,,0.366,0.831,0,0,0,0
aten::as_strided,,,0.465,0.465,0,0,0,0
npu::npu_fused_infer_attention_score,,,56.795,64.476,0,31.3415,0,0
empty_tensor,,,1.559,1.559,0,0,0,0
empty_tensor,,,1.225,1.225,0,0,0,0
empty_tensor,,,0.761,0.761,0,0,0,0
