trace_index,kernel,task_type,task_id,stream_id,device_start_us,device_duration_us,phase,host_operator,host_ancestry,host_start_us,host_duration_us,torch_flow_id,cann_flow_id,cann_launch,cann_connection_verified,kernel_csv_verified,route
10076,FusedInferAttentionScore,MIX_AIC,1873,46,1790085076545625.660,20.681,step=4,aclnnFusedInferAttentionScoreV3,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076545245.101,1.141,1790085076545625660,19464791785472,Node@launch,True,True,torch_npu
10561,MEMCPY_ASYNC,SDMA_SQE,1874,46,1790085076545647.441,0.58,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076545277.025,0.71,1790085076545647441,19477676687360,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
10078,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1875,46,1790085076545648.041,5.28,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076545360.748,0.732,1790085076545648041,19507741458432,Node@launch,True,True,aten_to_aclnn
10080,AddRmsNormBias,AI_VECTOR_CORE,1876,46,1790085076545653.341,1.66,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076545414.078,0.994,1790085076545653341,19520626360320,Node@launch,True,True,ascend_custom_cpp
10082,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1877,46,1790085076545655.021,19.181,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076545450.345,2.027,1790085076545655021,19542101196800,Node@launch,True,True,aten_to_aclnn
10084,SwiGlu,AI_VECTOR_CORE,1878,46,1790085076545674.222,4.52,step=4,aclnnSwiGlu,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076545477.901,0.856,1790085076545674222,19554986098688,Node@launch,True,True,torch_npu
10086,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1879,46,1790085076546508.075,16.3005,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076545506.080,988.076,1790085076546508075,19576460935168,Node@launch,True,True,aten_to_aclnn
10088,AddRmsNormBias,AI_VECTOR_CORE,1880,46,1790085076546561.357,1.66,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076546544.787,1.672,1790085076546561357,19602230738944,Node@launch,True,True,ascend_custom_cpp
10090,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1881,46,1790085076546598.519,1.08,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076546582.964,1.421,1790085076546598519,19623705575424,Node@launch,True,True,aten_to_aclnn
10092,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1882,46,1790085076546601.759,6.8405,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076546582.964,1.421,1790085076546601759,19632295510016,Node@launch,True,True,aten_to_aclnn
10094,_triton_rope,AI_VECTOR_CORE,1883,46,1790085076546817.007,2.9005,step=4,_triton_rope,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076546801.212,2.329,1790085076546817007,19658065313792,Node@launch,True,True,triton
10096,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1884,46,1790085076546941.772,1.5405,step=4,ReshapeCacheOperation,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076546920.035,2.312,1790085076546941772,19679540150272,Node@launch,True,True,atb
10098,FusedInferAttentionScore,MIX_AIC,1885,46,1790085076547038.716,18.981,step=4,aclnnFusedInferAttentionScoreV3,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076547007.384,1.623,1790085076547038716,19701014986752,Node@launch,True,True,torch_npu
10563,MEMCPY_ASYNC,SDMA_SQE,1886,46,1790085076547058.697,0.58,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076547032.888,0.816,1790085076547058697,19726784790528,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
10100,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1887,46,1790085076547128.240,5.4605,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076547111.249,1.44,1790085076547128240,19769734463488,Node@launch,True,True,aten_to_aclnn
10102,AddRmsNormBias,AI_VECTOR_CORE,1888,46,1790085076547179.742,1.76,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076547162.320,2.162,1790085076547179742,19795504267264,Node@launch,True,True,ascend_custom_cpp
10104,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1889,46,1790085076547215.103,19.321,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076547198.961,1.6,1790085076547215103,19816979103744,Node@launch,True,True,aten_to_aclnn
10106,SwiGlu,AI_VECTOR_CORE,1890,46,1790085076547237.544,3.16,step=4,aclnnSwiGlu,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076547224.361,1.354,1790085076547237544,19842748907520,Node@launch,True,True,torch_npu
10108,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1891,46,1790085076547259.465,16.5405,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076547252.802,1.299,1790085076547259465,19864223744000,Node@launch,True,True,aten_to_aclnn
10110,AddRmsNormBias,AI_VECTOR_CORE,1892,46,1790085076547318.068,1.82,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076547302.397,1.528,1790085076547318068,19889993547776,Node@launch,True,True,ascend_custom_cpp
10112,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1893,46,1790085076547355.649,1.02,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076547340.361,2.059,1790085076547355649,19911468384256,Node@launch,True,True,aten_to_aclnn
10114,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1894,46,1790085076547357.969,7.34,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076547340.361,2.059,1790085076547357969,19920058318848,Node@launch,True,True,aten_to_aclnn
10116,_triton_rope,AI_VECTOR_CORE,1895,46,1790085076547575.278,2.82,step=4,_triton_rope,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076547555.025,6.242,1790085076547575278,19945828122624,Node@launch,True,True,triton
10118,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1896,46,1790085076547693.603,1.52,step=4,ReshapeCacheOperation,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076547671.802,1.843,1790085076547693603,19967302959104,Node@launch,True,True,atb
10120,FusedInferAttentionScore,MIX_AIC,1897,46,1790085076547781.666,21.221,step=4,aclnnFusedInferAttentionScoreV3,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076547751.332,1.54,1790085076547781666,19988777795584,Node@launch,True,True,torch_npu
10565,MEMCPY_ASYNC,SDMA_SQE,1898,46,1790085076547804.027,0.56,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076547774.668,0.814,1790085076547804027,20014547599360,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
10122,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1899,46,1790085076547859.269,5.52,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076547843.499,1.345,1790085076547859269,20057497272320,Node@launch,True,True,aten_to_aclnn
10124,AddRmsNormBias,AI_VECTOR_CORE,1900,46,1790085076547910.591,1.68,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076547892.706,1.59,1790085076547910591,20083267076096,Node@launch,True,True,ascend_custom_cpp
10126,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1901,46,1790085076547946.753,19.6605,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076547928.558,3.097,1790085076547946753,20104741912576,Node@launch,True,True,aten_to_aclnn
10128,SwiGlu,AI_VECTOR_CORE,1902,46,1790085076547966.433,2.9805,step=4,aclnnSwiGlu,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076547955.041,1.321,1790085076547966433,20130511716352,Node@launch,True,True,torch_npu
10130,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1903,46,1790085076547997.935,16.4005,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076547982.641,1.339,1790085076547997935,20151986552832,Node@launch,True,True,aten_to_aclnn
10132,AddRmsNormBias,AI_VECTOR_CORE,1904,46,1790085076548045.617,1.72,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076548030.760,3.148,1790085076548045617,20177756356608,Node@launch,True,True,ascend_custom_cpp
10134,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1905,46,1790085076548085.238,1.16,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076548069.916,1.682,1790085076548085238,20199231193088,Node@launch,True,True,aten_to_aclnn
10136,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1906,46,1790085076548088.578,7.1605,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076548069.916,1.682,1790085076548088578,20207821127680,Node@launch,True,True,aten_to_aclnn
10138,_triton_rope,AI_VECTOR_CORE,1907,46,1790085076548291.946,3.4205,step=4,_triton_rope,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076548276.998,2.316,1790085076548291946,20233590931456,Node@launch,True,True,triton
10140,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1908,46,1790085076548408.371,1.6,step=4,ReshapeCacheOperation,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076548385.840,1.964,1790085076548408371,20255065767936,Node@launch,True,True,atb
10142,FusedInferAttentionScore,MIX_AIC,1909,46,1790085076548491.134,23.741,step=4,aclnnFusedInferAttentionScoreV3,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076548462.016,1.705,1790085076548491134,20276540604416,Node@launch,True,True,torch_npu
10567,MEMCPY_ASYNC,SDMA_SQE,1910,46,1790085076548515.935,0.58,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076548484.941,6.618,1790085076548515935,20302310408192,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
10144,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1911,46,1790085076548573.418,5.38,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076548557.146,1.516,1790085076548573418,20345260081152,Node@launch,True,True,aten_to_aclnn
10146,AddRmsNormBias,AI_VECTOR_CORE,1912,46,1790085076548617.079,1.6805,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076548605.053,1.608,1790085076548617079,20371029884928,Node@launch,True,True,ascend_custom_cpp
10148,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1913,46,1790085076548654.501,21.121,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076548638.738,1.504,1790085076548654501,20392504721408,Node@launch,True,True,aten_to_aclnn
10150,SwiGlu,AI_VECTOR_CORE,1914,46,1790085076548675.642,3.04,step=4,aclnnSwiGlu,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076548663.280,1.342,1790085076548675642,20418274525184,Node@launch,True,True,torch_npu
10152,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1915,46,1790085076548706.483,16.221,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076548691.154,1.42,1790085076548706483,20439749361664,Node@launch,True,True,aten_to_aclnn
10154,AddRmsNormBias,AI_VECTOR_CORE,1916,46,1790085076548757.685,1.6805,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076548741.751,3.087,1790085076548757685,20465519165440,Node@launch,True,True,ascend_custom_cpp
10156,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1917,46,1790085076548794.667,1.06,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076548781.694,1.348,1790085076548794667,20486994001920,Node@launch,True,True,aten_to_aclnn
10158,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1918,46,1790085076548797.047,6.82,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076548781.694,1.348,1790085076548797047,20495583936512,Node@launch,True,True,aten_to_aclnn
10160,_triton_rope,AI_VECTOR_CORE,1919,46,1790085076548999.775,2.88,step=4,_triton_rope,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076548985.245,2.093,1790085076548999775,20521353740288,Node@launch,True,True,triton
10162,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1920,46,1790085076549138.820,1.56,step=4,ReshapeCacheOperation,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076549094.444,3.372,1790085076549138820,20542828576768,Node@launch,True,True,atb
10164,FusedInferAttentionScore,MIX_AIC,1921,46,1790085076549212.583,20.2005,step=4,aclnnFusedInferAttentionScoreV3,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076549184.203,2.385,1790085076549212583,20564303413248,Node@launch,True,True,torch_npu
10569,MEMCPY_ASYNC,SDMA_SQE,1922,46,1790085076549233.704,0.58,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076549208.884,0.742,1790085076549233704,20590073217024,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
10166,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1923,46,1790085076549300.287,5.26,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076549280.372,2.308,1790085076549300287,20633022889984,Node@launch,True,True,aten_to_aclnn
10168,AddRmsNormBias,AI_VECTOR_CORE,1924,46,1790085076549359.729,1.72,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076549331.615,8.897,1790085076549359729,20658792693760,Node@launch,True,True,ascend_custom_cpp
10170,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1925,46,1790085076549393.570,21.741,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076549375.061,2.076,1790085076549393570,20680267530240,Node@launch,True,True,aten_to_aclnn
10172,SwiGlu,AI_VECTOR_CORE,1926,46,1790085076549415.331,3.08,step=4,aclnnSwiGlu,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076549401.113,2.206,1790085076549415331,20706037334016,Node@launch,True,True,torch_npu
10174,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1927,46,1790085076549451.693,16.2405,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076549431.451,2.223,1790085076549451693,20727512170496,Node@launch,True,True,aten_to_aclnn
10176,AddRmsNormBias,AI_VECTOR_CORE,1928,46,1790085076549500.995,1.78,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076549482.309,2.67,1790085076549500995,20753281974272,Node@launch,True,True,ascend_custom_cpp
10178,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1929,46,1790085076549538.396,1.22,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076549520.418,2.115,1790085076549538396,20774756810752,Node@launch,True,True,aten_to_aclnn
10180,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1930,46,1790085076549541.836,7.0005,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076549520.418,2.115,1790085076549541836,20783346745344,Node@launch,True,True,aten_to_aclnn
10182,_triton_rope,AI_VECTOR_CORE,1931,46,1790085076549750.065,2.84,step=4,_triton_rope,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076549732.400,3.168,1790085076549750065,20809116549120,Node@launch,True,True,triton
10184,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1932,46,1790085076549870.830,1.74,step=4,ReshapeCacheOperation,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076549847.659,4.186,1790085076549870830,20830591385600,Node@launch,True,True,atb
10186,FusedInferAttentionScore,MIX_AIC,1933,46,1790085076549962.333,21.2205,step=4,aclnnFusedInferAttentionScoreV3,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076549932.304,2.491,1790085076549962333,20852066222080,Node@launch,True,True,torch_npu
10571,MEMCPY_ASYNC,SDMA_SQE,1934,46,1790085076549984.734,0.58,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076549956.696,1.013,1790085076549984734,20877836025856,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
10188,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1935,46,1790085076550044.857,5.44,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076550026.609,2.362,1790085076550044857,20920785698816,Node@launch,True,True,aten_to_aclnn
10190,AddRmsNormBias,AI_VECTOR_CORE,1936,46,1790085076550096.839,2.14,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076550076.998,3.609,1790085076550096839,20946555502592,Node@launch,True,True,ascend_custom_cpp
10192,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1937,46,1790085076550133.020,19.661,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076550114.615,1.653,1790085076550133020,20968030339072,Node@launch,True,True,aten_to_aclnn
10194,SwiGlu,AI_VECTOR_CORE,1938,46,1790085076550152.721,2.98,step=4,aclnnSwiGlu,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076550140.009,2.111,1790085076550152721,20993800142848,Node@launch,True,True,torch_npu
10196,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1939,46,1790085076550193.802,16.521,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076550169.300,7.119,1790085076550193802,21015274979328,Node@launch,True,True,aten_to_aclnn
10198,AddRmsNormBias,AI_VECTOR_CORE,1940,46,1790085076550244.284,1.7405,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076550225.084,2.875,1790085076550244284,21041044783104,Node@launch,True,True,ascend_custom_cpp
