Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
P11/step=3/BaseDeviceAdaptor.reshape_and_cache,,,88.533,137.833,0,12.161,0,0
atb::_npu_reshape_and_cache,,,29.021,49.3,0,12.161,0,0
aten::contiguous,,,1.14,18.345,0,2.7605,0,0
aten::clone,,,1.861,17.205,0,2.7605,0,0
empty_tensor,,,3.852,3.852,0,0,0,0
aten::copy_,,,6.565,11.492,0,2.7605,0,0
aclnnInplaceCopy,,,4.927,4.927,2.7605,2.7605,0,0
ReshapeCacheOperation,,,1.934,1.934,9.4005,9.4005,0,0
P11/step=3/AscendAttentionBackendImpl.forward_impl,,,217.333,562.7,0,35.121,0,0
P11/step=3/AscendAttentionBackendImpl.forward_fused_infer_attention,,,218.393,345.367,0,35.121,0,0
aten::slice,,,1.142,2.579,0,0,0,0
aten::as_strided,,,1.437,1.437,0,0,0,0
aten::slice,,,0.385,0.76,0,0,0,0
aten::as_strided,,,0.375,0.375,0,0,0,0
aten::slice,,,0.276,0.726,0,0,0,0
aten::as_strided,,,0.45,0.45,0,0,0,0
npu::npu_fused_infer_attention_score,,,95.289,106.682,0,34.101,0,0
empty_tensor,,,3.148,3.148,0,0,0,0
empty_tensor,,,1.394,1.394,0,0,0,0
empty_tensor,,,0.956,0.956,0,0,0,0
empty_tensor,,,0.617,0.617,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,5.278,5.278,34.101,34.101,0,0
aten::view,,,1.454,1.454,0,0,0,0
aten::slice,,,0.533,1.513,0,0,0,0
aten::as_strided,,,0.98,0.98,0,0,0,0
aten::copy_,,,12.343,13.26,0,1.02,0,0
aclnnInplaceCopy,,,0.917,0.917,1.02,1.02,0,0
aten::slice,,,0.729,1.605,0,0,0,0
aten::as_strided,,,0.876,0.876,0,0,0,0
aten::copy_,,,10.543,13.112,0,0,0,0
aclnnInplaceCopy,,,2.569,2.569,0,0,0,0
P11/step=3/acl/submod_2,,,374.732,1553.814,0,123.1445,0,61.822
P11/step=3/submod_2,,,197.863,1179.082,0,123.1445,0,61.822
npu_fx_compiler inference,,,283.817,981.219,0,123.1445,0,61.822
aten::reshape,,,2.182,4.523,0,0,0,0
aten::view,,,2.341,2.341,0,0,0,0
vllm::unquantized_gemm,,,75.645,187.494,0,7.7,0,7.7
P11/step=3/first_linear_after_attention,,,83.791,111.849,0,7.7,0,7.7
aten::linear,,,2.62,28.058,0,7.7,0,7.7
aten::t,,,2.814,5.904,0,0,0,0
aten::transpose,,,1.416,3.09,0,0,0,0
aten::as_strided,,,1.674,1.674,0,0,0,0
aten::matmul,,,11.363,19.534,0,7.7,0,7.7
empty_tensor,,,4.554,4.554,0,0,0,0
aclnnMatmul,,,3.617,3.617,7.7,7.7,7.7,7.7
vllm::maybe_chunk_residual,,,7.65,7.65,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,33.571,46.39,0,15.1405,0,0
aten::empty,,,1.198,3.863,0,0,0,0
empty_tensor,,,2.665,2.665,0,0,0,0
aten::empty,,,0.345,1.616,0,0,0,0
empty_tensor,,,1.271,1.271,0,0,0,0
aten::empty,,,0.553,1.647,0,0,0,0
empty_tensor,,,1.094,1.094,0,0,0,0
aten::empty,,,0.435,2.533,0,0,0,0
empty_tensor,,,2.098,2.098,0,0,0,0
aclnnAddRmsNormBias,,,3.16,3.16,15.1405,15.1405,0,0
vllm::unquantized_gemm,,,14.424,27.954,0,23.301,0,23.301
aten::linear,,,1.176,13.53,0,23.301,0,23.301
aten::t,,,1.314,3.355,0,0,0,0
aten::transpose,,,0.705,2.041,0,0,0,0
aten::as_strided,,,1.336,1.336,0,0,0,0
